159.18,319.66,1.9878,6.3709,4.29,160.78,2.0082,2.3773
155.96,321.11,1.9268,6.7755,8.28,164,2.059,2.4555
154.86,311.44,2.0903,16.845,14.08,164,2.0112,2.2398
154.05,310.31,3.0614,15.992,21.247,164,2.0143,2.3251
155.15,306.27,4.1586,15.512,23.672,164,1.974,2.3194
154.02,304.78,4.1814,14.694,23.819,164,1.9788,2.3235
158.52,353.72,4.1907,14.808,26.78,256.25,2.2313,2.788
162.67,328.2,4.1186,14.819,26.367,264.52,2.0176,2.9547
165.85,331.74,3.9671,14.351,27.651,264.52,2.0003,2.9238
162.4,325.3,3.5932,13.679,29.017,264.52,2.0031,3.0009
159.51,327.5,3.289,11.794,31.735,160.78,2.0532,3.0308
159.44,324.19,2.6225,8.4232,30.058,264.52,2.0333,3.0268
156.73,326.75,2.5952,2.4706,27.341,264.52,2.0848,3.1076
159.48,331.64,2.5044,2.4788,27.376,160.78,2.0795,3.0635
158.79,329.21,1.5545,2.403,27.397,264.52,2.0733,3.0702
159.36,329.66,1.1697,2.4154,25.552,264.52,2.0686,3.0621
158.93,328.81,1.7524,3.0687,22.399,160.78,2.0689,3.06
158.57,328.96,2.1733,2.8936,18.071,264.52,2.0746,3.0631
161.48,331.21,2.7557,3.6939,14.14,264.52,2.0511,3.0121
159.5,332.11,3.9084,4.49,11.209,160.78,2.0822,3.0402
163.28,335.38,4.0604,4.606,9.368,264.52,2.054,2.9689
163.64,335.74,4.5473,4.3347,10.281,264.52,2.0517,2.9554
166.8,340.04,4.4246,5.9555,14.505,160.78,2.0386,2.8956
170.07,340.45,3.9353,11.423,19.565,256.25,2.0018,2.8293
167.42,339.06,3.9061,11.794,22.139,256.25,2.0251,2.8648
170.87,333.92,3.6454,11.947,19.736,164,1.9542,2.7944
169.25,320.79,3.7805,11.829,18.434,256.25,1.8954,2.8032
162.41,303.02,4.6253,11.558,9.48,160.78,1.8658,2.9684
161.75,321.88,5.0043,10.716,4.205,160.78,1.99,3.0155
161.18,323.65,5.6128,9.6399,4.91,164,2.0079,2.9999
161.8,324.7,5.8792,8.2853,9.302,160.78,2.0067,2.9191
157.05,325.39,4.9267,7.4335,15.154,160.78,2.0719,2.6902
158.23,322.26,3.501,10.356,21.294,160.78,2.0366,2.4569
152.84,316.34,3.7829,7.3937,24.181,160.78,2.0697,2.2307
153.76,329.78,3.8151,7.2663,24.755,164,2.1448,2.1578
155.39,326.91,3.7879,7.2125,25.765,157.69,2.1038,2.3314
158.99,344.36,3.6885,7.8114,27.448,256.25,2.1659,2.9488
164.29,323.16,3.7098,9.4659,30.559,264.52,1.9671,2.9399
162.08,327.12,3.7061,9.242,30.2,264.52,2.0183,2.9694
160.81,325.52,3.3123,7.7889,28.289,157.69,2.0243,2.9832
160.58,336.47,2.7891,7.8789,27.491,157.69,2.0953,3.0019
160.51,345.1,2.4292,7.949,25.859,160.78,2.15,3.0071
159.03,335.67,2.5451,8.7247,24.168,160.78,2.1108,3.0385
155.42,337.1,2.7837,8.4421,24.322,160.78,2.169,3.1025
157.91,338.77,3.1905,7.5349,25.98,160.78,2.1453,3.0576
161.4,343.38,4.0912,5.878,27.386,160.78,2.1275,2.9931
162.92,349.62,4.3523,5.8486,22.439,160.78,2.1459,2.9629
165.59,350.33,6.0026,5.9953,15.358,372.73,2.1156,2.9145
165.65,345.39,6.1524,5.0123,10.354,372.73,2.085,2.9021
169.1,350.39,7.3652,4.0364,7.166,372.73,2.072,2.8426
166.84,351.24,10.494,3.5624,6.018,372.73,2.1053,2.8718
175.9,348.85,10.29,6.1982,9.472,372.73,1.9832,2.7155
171.49,347.06,9.7593,9.7906,14.766,372.73,2.0239,2.7819
183.12,343.46,11.152,18.586,17.531,256.25,1.8756,2.6004
195.27,341.07,11.912,19.875,18.14,256.25,1.7466,2.4389
182.32,330.93,13.526,20.05,18.019,256.25,1.8152,2.5894
181.38,321.08,14.428,19.059,16.732,248.48,1.7702,2.5684
156.37,291.54,15.175,17.605,8.228,356.52,1.8644,2.9635
159.11,312.08,15.835,15.434,3.732,630.77,1.9615,2.3539
153.63,311.66,15.267,12.993,4.753,160.78,2.0286,2.3792
156.08,314.31,11.145,11.039,9.083,164,2.0137,2.3676
155.31,313.69,8.2327,10.232,15.112,160.78,2.0198,2.3121
154.69,315.96,2.2511,15.291,22.221,160.78,2.0425,2.383
155.25,320.13,2.6519,12.223,24.261,164,2.062,2.3852
154.7,329.8,3.4827,12.117,25.858,164,2.1319,2.1962
156.86,324.44,3.4129,11.296,25.979,264.52,2.0683,2.599
161.09,351.32,3.4145,10.572,24.659,264.52,2.1808,2.5927
160.74,328.72,3.2612,9.3973,24.447,264.52,2.0451,2.9822
164.09,333.38,2.9181,8.1528,25.35,264.52,2.0317,2.9678
161,328.3,2.5252,7.3524,26.639,264.52,2.0391,3.0385
160.33,330.52,2.0214,7.3349,26.36,264.52,2.0615,3.0455
160.02,331.47,1.7706,6.9714,27.011,264.52,2.0714,3.0474
160.01,328.74,2.0808,1.8127,25.68,264.52,2.0544,3.0551
159.82,328.19,2.0662,1.7646,23.712,264.52,2.0535,3.0528
157.27,330.71,1.4378,1.4302,21.53,264.52,2.1029,3.0939
158.58,329.07,1.2908,1.5383,18.094,264.52,2.0751,3.0657
156.64,332.27,1.2151,1.7089,14.313,264.52,2.1212,3.0915
159.15,329.42,1.1827,2.6202,10.891,264.52,2.0698,3.0414
157.84,331.17,2.6461,4.8364,7.986,264.52,2.0981,3.0649
159.64,332.77,3.847,8.3546,6.114,264.52,2.0845,3.025
159.49,332.78,4.437,8.4684,8.304,372.73,2.0865,3.0268
159.68,336.91,4.6377,8.6316,13.393,372.73,2.1099,3.0169
166.28,344.62,4.6069,11.084,16.611,372.73,2.0725,2.8909
168.24,355.44,4.5335,18.037,17.41,372.73,2.1127,2.8531
168.37,342.95,4.0786,18.392,16.839,256.25,2.0369,2.808
166.99,327.56,5.1144,18.988,14.791,256.25,1.9616,2.7608
168.84,314.56,6.0758,19.817,6.657,160.78,1.8631,2.6909
159.92,290.02,7.1831,20.385,2.523,372.73,1.8136,2.6281
165.01,319.47,7.1635,18.811,4.56,390.48,1.9361,2.665
153.74,314.06,6.776,14.116,9.534,160.78,2.0429,2.3792
152.76,308.54,6.411,10.539,15.888,160.78,2.0197,2.3512
150.69,304.35,5.779,10.16,21.526,164,2.0197,2.4044
157.26,317.19,4.2607,15.42,22.266,164,2.017,2.4072
157.66,322.92,4.8286,12.848,22.858,160.78,2.0482,2.372
153.22,311.15,4.2114,13.071,24.977,157.69,2.0307,2.2907
154.56,324.93,4.3728,12.93,26.512,264.52,2.1022,2.2792
159.25,349.25,4.0822,12.276,32.259,264.52,2.1931,2.6417
164.19,329.97,3.2849,10.772,28.496,264.52,2.0096,2.9276
161.1,327.9,3.2502,10.405,23.549,264.52,2.0354,3.019
161.53,326.61,3.2393,10.644,22.401,264.52,2.022,2.9884
157.62,332.07,2.6474,8.6633,22.705,264.52,2.1067,3.0425
159.94,339.59,2.1593,7.8309,22.497,264.52,2.1233,3.0054
159.03,337.79,2.2072,7.8282,22.903,264.52,2.1241,3.0375
157.98,341.8,1.6992,7.6534,23.897,372.73,2.1636,3.0675
161.5,347.08,2.1885,7.0321,25.319,372.73,2.1491,3.0038
157.28,334.45,3.6986,6.4257,24.033,256.25,2.1264,3.0639
161.66,349.24,3.9362,6.4128,18.752,372.73,2.1604,2.9865
159.72,342.69,5.0807,6.3616,14.277,372.73,2.1455,3.0141
164.2,344.77,6.4266,6.0042,10.943,372.73,2.0997,2.9144
169.45,352.32,6.4821,6.0621,8.398,372.73,2.0792,2.8223
166.75,354.46,9.5238,6.9602,6.859,256.25,2.1257,2.8627
172.31,349.67,11.017,7.8631,9.491,256.25,2.0293,2.7572
176.63,341.01,16.468,11.025,14.003,256.25,1.9306,2.6894
173.49,341.07,15.416,12.69,16.227,157.69,1.966,2.7231
189.53,334.59,14.295,17.8,17.086,256.25,1.7654,2.4862
192.31,329.51,14.618,18.419,11.923,256.25,1.7135,2.4434
214.39,318.2,15.883,16.34,5.948,200,1.4842,2.1806
188.36,320.65,16.841,14.173,4.679,390.48,1.7023,2.4672
180.38,297.88,18.584,12.706,8.001,372.73,1.6514,2.5575
166.5,306.57,20.302,10.919,13.053,164,1.8413,2.4362
157.78,319.13,20.665,8.8955,19.104,160.78,2.0227,2.7677
161.9,316.81,20.111,7.5405,24.376,160.78,1.9568,2.5475
155.36,315.35,12.156,14.389,28.687,160.78,2.0298,2.3278
152.17,306.37,8.2592,14.695,31.405,157.69,2.0133,2.3287
154.87,312.78,4.7658,13.236,26.55,264.52,2.0196,2.3725
153.97,320.51,4.3785,12.377,25.942,264.52,2.0816,2.3951
158.41,352.01,4.4202,12.555,27.736,264.52,2.2221,2.595
159.88,326.74,4.3456,12.621,24.55,264.52,2.0437,2.979
165.06,327.55,4.226,12.561,22.679,264.52,1.9845,2.9232
164.18,325.86,3.4759,10.294,23.194,264.52,1.9848,2.9561
160.44,330.2,3.0828,8.8669,24.224,264.52,2.0581,3.015
160.85,332.54,2.2128,8.2329,25.029,372.73,2.0674,2.9936
160.3,336.05,2.4193,7.4566,26.058,372.73,2.0964,3.0106
159.7,332.6,2.8542,8.7816,27.3,372.73,2.0827,3.0102
158.37,340.47,4.7369,8.6095,26.775,372.73,2.1499,3.0357
160.07,342,6.8918,7.374,22.313,372.73,2.1365,2.9993
165,348.55,7.9958,6.6214,16.932,372.73,2.1124,2.9086
166.63,351.97,8.6993,6.2101,12.6,256.25,2.1123,2.8798
174.14,346.48,8.4722,6.8947,9.359,256.25,1.9897,2.7374
178.72,342.4,9.2761,7.5921,7.445,256.25,1.9159,2.6652
178.43,336.84,9.3295,8.6791,9.525,264.52,1.8878,2.6587
179.19,335.99,9.2727,9.1168,14.035,256.25,1.8751,2.643
174.85,330.78,9.3974,8.7832,17.503,256.25,1.8918,2.6985
186.77,328.14,7.799,7.4338,19.711,256.25,1.7569,2.5222
189.46,327.05,7.1833,9.3495,19.73,256.25,1.7262,2.4876
193.65,329.26,10.904,12.468,15.417,248.48,1.7003,2.4343
196.15,327.36,13.366,11.945,6.611,683.33,1.6689,2.41
180.44,323.28,14.797,10.915,2.641,372.73,1.7917,2.6018
181.23,307.7,15.968,10.344,4.963,160.78,1.6978,2.5646
157.9,297.28,16.86,9.9446,10.317,164,1.8827,2.2102
157.45,314.95,16.605,9.488,17.659,164,2.0004,2.4339
159.69,320.65,14.725,9.2106,22.888,164,2.008,2.5753
158.83,321.81,10.269,8.297,22.308,164,2.0262,2.4212
154.19,316.36,7.9682,9.7022,24.157,273.33,2.0517,2.39
155.14,317.36,2.0011,10.568,26.689,160.78,2.0456,2.3679
155.24,305.53,2.4128,8.4659,26.203,264.52,1.9681,2.3071
156.17,318.54,2.9263,8.4468,30.891,264.52,2.0397,2.3204
155.4,332.1,2.9291,8.7008,30.65,264.52,2.1371,2.4563
159.61,331.74,3.0504,9.483,25.488,264.52,2.0784,2.9796
161.25,330.44,2.7883,9.4181,23.23,264.52,2.0493,2.9896
162.52,328.03,2.5169,8.9694,22.016,264.52,2.0184,2.9851
159.73,329.27,2.1914,5.0183,21.462,264.52,2.0615,3.0336
160.62,335.28,1.9477,2.6687,21.099,264.52,2.0875,3.0101
159.98,333.66,1.3366,2.9712,20.609,264.52,2.0857,3.0372
158.69,330.91,1.3502,3.1233,19.995,264.52,2.0852,3.0597
158.16,336.76,1.4103,3.2354,17.111,264.52,2.1292,3.0639
158.39,330.93,1.8677,4.5776,12.805,256.25,2.0894,3.0619
159.78,336.03,2.3735,5.5027,9.647,372.73,2.103,3.0189
159.23,335.48,3.6949,6.8746,7.546,372.73,2.1069,3.0334
161.71,336.57,4.6538,8.8739,7.192,372.73,2.0814,2.9712
164.44,345.67,7.1234,8.1947,11.163,256.25,2.1021,2.9294
164.76,347.3,9.4078,8.0605,13.928,157.69,2.1079,2.9066
169.53,350.18,10.804,7.685,15.838,157.69,2.0657,2.8093
170.73,357.36,11.832,9.6973,15.937,256.25,2.0931,2.7868
180.55,343.51,10.766,16.823,11.319,256.25,1.9026,2.6144
186.22,339.11,10.467,19.382,5.657,390.48,1.8211,2.5204
188.18,333.57,11.599,19.424,4.964,164,1.7726,2.4838
191.07,323.17,12.132,18.924,8.533,160.78,1.6914,2.4349
179.15,297.9,13.092,17.443,13.84,160.78,1.6628,2.5809
163.91,307.08,14.289,13.781,19.854,164,1.8735,2.3503
156.86,320.18,14.664,11.78,24.579,164,2.0412,2.5144
160.17,320.23,14.139,10.248,26.137,160.78,1.9993,2.6809
158.64,325.06,12.095,9.5185,26.49,160.78,2.049,2.5612
155.49,319.35,7.2194,11.545,26.508,264.52,2.0539,2.3874
156.99,324.17,3.1553,8.865,28.009,264.52,2.0649,2.4259
154.17,310.7,2.617,7.3917,32.193,264.52,2.0153,2.3063
157.24,328.66,2.5802,7.2636,31.962,264.52,2.0902,2.3042
162.62,338.59,2.526,7.359,31.473,264.52,2.0821,3.0182
161.08,325.15,2.5545,7.7211,28.659,264.52,2.0185,3.0088
159.63,329.25,2.4083,7.6574,26.263,264.52,2.0626,3.0355
159.22,325.31,2.3737,7.5627,24.531,264.52,2.0431,3.0355
159.1,331.3,1.6421,4.8271,23.826,264.52,2.0824,3.0396
159.62,333.26,1.4714,5.6936,24.585,264.52,2.0878,3.0349
160.86,334.76,1.1202,5.8596,25.442,264.52,2.081,3.0245
157.38,330.75,1.0099,5.161,24.444,264.52,2.1015,3.0681
158.89,338.81,1.0901,4.897,21.692,264.52,2.1324,3.0629
158.65,341.99,1.1301,3.7121,18.368,264.52,2.1556,3.0664
160.55,339.96,1.1331,3.439,15.638,264.52,2.1175,3.0357
160.18,333.54,1.254,4.067,13.182,372.73,2.0822,3.0319
160.71,334.55,1.9837,5.1989,10.453,372.73,2.0818,3.0164
160.55,334.67,1.9294,6.9066,9.652,390.48,2.0845,3.0132
160.37,336.7,2.2946,7.7225,0,390.48,2.0995,3.0037
161.5,343.66,2.8671,7.7245,0,390.48,2.1279,2.9793
164.83,347.7,2.7707,8.5829,0,256.25,2.1095,2.9123
163.66,355.67,2.6463,9.9395,0,256.25,2.1733,2.9271
165.79,352.07,2.6302,12.503,0,256.25,2.1236,2.8712
168.41,341.5,2.5633,15.873,0,248.48,2.0278,2.8013
162.67,330.18,2.4027,17.688,0,372.73,2.0298,2.8753
161.7,323.95,3.7436,18.078,0,390.48,2.0034,2.856
160.88,315.92,3.9584,17.135,0,160.78,1.9637,2.8594
165.35,307.42,4.5651,14.028,0,164,1.8592,2.9091
165.92,310.62,4.7732,9.8382,0,164,1.8721,2.8924
154.84,314.84,4.1285,6.5853,0,160.78,2.0334,2.4006
158.88,320.58,4.2822,5.8622,0,0,2.0177,2.4315
155.46,318.91,4.4289,5.8193,0,0,2.0514,2.3463
155.46,321.21,4.6532,6.1919,0,0,2.0662,2.4242
156.79,321.24,4.0135,4.995,0,0,2.0488,2.4292
154.67,326.06,1.5892,3.6477,0,0,2.1081,2.3223
